Prospect Id,First Name,Last Name,Email,Company,Last Activity Date,Campaign,Score,Grade,Job Title,Department,Country,City,Source,Industry,Do Not Email,Created Date,Owner,Lifecycle Stage,Created by Marketing
4030639,Estel,Prohaska,estel.prohaska@example.com,Stiedemann Group,20/12/2021,Email Marketing,134,C+,Marketing Manager,Marketing,France,Marseilles,,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4031139,Charlotte,Nader,charlotte.nader@example.com,"Harvey, Oberbrunner and Schoen",31/12/2021,AdWords,134,C-,Services Manager,Services,Australia,Perth,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4031647,Jermaine,Ledner,jermaine.ledner@example.com,Rippin-Larson,27/12/2021,Email Marketing,134,B-,VP of Engineering,Engineering,United States,Dallas,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4031661,Carmella,Fisher,carmella.fisher@example.com,Anderson-Swift,03/12/2021,AdWords,134,C+,Sales Representative,Sales,Germany,Munich,,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4031919,Zita,Weimann,zita.weimann@example.com,Klein and Sons,11/12/2021,Product Launch - 2021,134,B+,COO,Operations,Spain,Madrid,,Agriculture,,05/02/2021,,1.) PreMQL,TRUE
4032393,Marielle,Schneider,marielle.schneider@example.com,Kohler-Marquardt,12/12/2021,Referral Program,134,B,Business Development Representative,Sales,United States,Oklahoma City,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4032273,Soledad,Kub,soledad.kub@example.com,"Murazik, Paucek and Tillman",31/12/2021,Social Media Marketing,134,A,VP of Sales,Sales,United States,Boston,linkedin,Retail,,05/02/2021,,1.) PreMQL,FALSE
4029743,Ezequiel,Bosco,ezequiel.bosco@example.com,Lueilwitz-Cassin,26/12/2021,AdWords,133,C+,Services Manager,Services,Germany,Berlin,,Finance & Insurance,,05/02/2021,,1.) PreMQL,TRUE
4030021,Garnet,Osinski,garnet.osinski@example.com,Dietrich-Lang,31/12/2021,Referral Program,133,C+,Demand Generation Manager,Marketing,Canada,Hamilton,,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4030389,Morton,Bode,morton.bode@example.com,Kuvalis-Hessel,31/12/2021,Email Marketing,133,B,Product Marketing Director,Marketing,United States,Cleveland,,Retail,,05/02/2021,,1.) PreMQL,TRUE
4030657,Alberta,Prosacco,alberta.prosacco@example.com,Rempel-Anderson,02/12/2021,Event Marketing,133,C+,Sales Manager,Sales,Austria,Vienna,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4031631,Kyra,Von,kyra.von@example.com,Cruickshank Ltd,05/12/2021,Email Marketing,133,B,Account Manager,Services,United States,Hartford,,Education,,05/02/2021,,1.) PreMQL,TRUE
4032293,Rudy,Kilback,rudy.kilback@example.com,Hackett and Sons,31/12/2021,Event Marketing,133,B,Product Marketing Manager,Marketing,United States,Louisville,,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4032379,Shayna,Brekke,shayna.brekke@example.com,"Kihn, Hermann and Crist",13/12/2021,Email Marketing,133,C+,CIO,Engineering,United States,Jacksonville,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4032469,Dena,Ullrich,dena.ullrich@example.com,"Gottlieb, Kassulke and Swift",22/12/2021,Social Media Marketing,133,B,Demand Generation Manager,Marketing,United States,Kansas City,Facebook,Technology,,05/02/2021,,1.) PreMQL,TRUE
4029957,Scotty,Lueilwitz,scotty.lueilwitz@example.com,"Mayer, Gutkowski and Heller",30/12/2021,AdWords,132,C+,CTO,Engineering,Germany,Munich,,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4031671,Blair,O'Conner,blair.oconner@example.com,Weimann-Koelpin,23/12/2021,Event Marketing,132,B+,VP of Marketing,Marketing,United States,Milwaukee,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4032011,Camille,Kutch,camille.kutch@example.com,Fahey Inc,21/12/2021,Product Launch - 2021,132,B+,CFO,Finance,Japan,Osaka,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4032083,Idella,Roob,idella.roob@example.com,"Hettinger, O'Hara and Rempel",31/12/2021,Email Marketing,132,B,Services Manager,Services,United States,Las Vegas,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4030123,Nola,Reichert,nola.reichert@example.com,"Halvorson, Leuschke and Koepp",27/12/2021,AdWords,131,B+,CEO,Operations,United States,San Francisco,,Construction,,05/02/2021,,1.) PreMQL,TRUE
4031609,Terrance,Stanton,terrance.stanton@example.com,O'Conner Inc,10/12/2021,Product Launch - 2021,131,C+,Customer Service Representative,Services,Germany,Munich,,Finance & Insurance,,05/02/2021,,1.) PreMQL,TRUE
4030867,Ernesto,Berge,ernesto.berge@example.com,Kirlin and Sons,31/12/2021,Event Marketing,131,A+,CEO,Operations,France,Paris,,Technology,,05/02/2021,john.smith@lenoxsoft.com,6.) Closed Lost,FALSE
4029955,Helen,Gaylord,helen.gaylord@example.com,Lubowitz Ltd,17/12/2021,Email Marketing,130,C-,Account Executive,Sales,United States,Baltimore,,Construction,,05/02/2021,,1.) PreMQL,TRUE
4029985,Olga,Armstrong,olga.armstrong@example.com,"Johnson, Ondricka and Hilpert",23/12/2021,Social Media Marketing,130,B,CIO,Engineering,United States,Orlando,Facebook,Hospitality,,05/02/2021,,1.) PreMQL,FALSE
4029993,Domenica,Parker,domenica.parker@example.com,"Purdy, Dibbert and Huel",01/01/2022,Website,130,C+,Marketing Manager,Marketing,United States,Detroit,,Agriculture,,05/02/2021,,1.) PreMQL,FALSE
4030077,Shannon,Marquardt,shannon.marquardt@example.com,"Block, Towne and Gusikowski",24/12/2021,Product Launch - 2021,130,C+,CTO,Engineering,Canada,Calgary,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4030219,Elvis,Conn,elvis.conn@example.com,Will Ltd,31/12/2021,Product Launch - 2021,130,B,Business Development Representative,Sales,Belgium,Brussels,,Retail,,05/02/2021,,1.) PreMQL,TRUE
4031453,Silas,D'Amore,silas.damore@example.com,"Kshlerin, Breitenberg and Roob",31/12/2021,Social Media Marketing,130,C+,Sales Manager,Sales,Australia,Hobart,Facebook,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4029873,Genevieve,Connelly,genevieve.connelly@example.com,Romaguera PLC,21/12/2021,Product Launch - 2021,130,A,COO,Operations,Canada,Halifax,,Transportation,,05/02/2021,,1.) PreMQL,FALSE
4029589,Katlynn,Heathcote,katlynn.heathcote@example.com,Upton Ltd,31/12/2021,Referral Program,129,B,Product Marketing Director,Marketing,Australia,Newcastle,,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4029829,Joana,Leffler,joana.leffler@example.com,"Harber, Ryan and Funk",24/12/2021,Product Launch - 2021,129,C+,Business Development Representative,Sales,United States,Washington,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4029935,Rey,Stracke,rey.stracke@example.com,"Upton, Treutel and Christiansen",31/12/2021,Website,129,C-,Account Manager,Services,Japan,Yokohama,,Construction,,05/02/2021,,1.) PreMQL,FALSE
4029991,Fletcher,Beier,fletcher.beier@example.com,"Kuhlman, Torphy and Murphy",15/12/2021,Email Marketing,129,C+,CTO,Engineering,United States,Phoenix,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4031341,Rosemary,Hintz,rosemary.hintz@example.com,Stokes Ltd,31/12/2021,Event Marketing,129,C+,Demand Generation Manager,Marketing,United States,Raleigh,,Agriculture,,05/02/2021,,1.) PreMQL,TRUE
4032043,Camryn,Hirthe,camryn.hirthe@example.com,Cartwright-Morissette,31/12/2021,Social Media Marketing,129,B,Account Manager,Services,Japan,Osaka,Facebook,Education,,05/02/2021,,1.) PreMQL,FALSE
4029703,Celine,Hilpert,celine.hilpert@example.com,Satterfield-Bernier,31/12/2021,Social Media Marketing,128,C-,Sales Representative,Sales,Australia,Adelaide,Facebook,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4030503,Torrance,Muller,torrance.muller@example.com,Gaylord-Waelchi,30/12/2021,Product Launch - 2021,128,C+,Marketing Director,Marketing,United States,Minneapolis,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4030925,Selina,Cremin,selina.cremin@example.com,"Rath, Legros and Cartwright",22/12/2021,Partner Collabs,128,B+,Event Marketing Coordinator,Marketing,Ireland,Dublin,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4031135,Clemmie,Roob,clemmie.roob@example.com,Schmidt-Hammes,31/12/2021,Email Marketing,128,C-,Account Manager,Services,United Kingdom,Belfast,,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4031177,Margarette,Spinka,margarette.spinka@example.com,Kuhn-Wilderman,02/12/2021,Website,128,C+,Account Executive,Sales,United States,Cleveland,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4031509,Lonny,Greenholt,lonny.greenholt@example.com,"Bergstrom, Blick and Labadie",24/12/2021,Event Marketing,128,B,CTO,Engineering,United States,San Francisco,,Technology,,05/02/2021,,1.) PreMQL,TRUE
4031827,Michale,Okuneva,michale.okuneva@example.com,Dietrich and Sons,06/12/2021,Website,128,B,CTO,Engineering,Canada,Halifax,,Technology,,05/02/2021,,1.) PreMQL,FALSE
4031909,Saige,Rice,saige.rice@example.com,Glover-O'Conner,17/12/2021,Partner Collabs,128,C+,Demand Generation Manager,Marketing,United States,Pittsburgh,,Education,,05/02/2021,,1.) PreMQL,TRUE
4029653,Kiarra,Prohaska,kiarra.prohaska@example.com,Langosh-White,01/01/2022,Email Marketing,127,B,Sales Director,Sales,United Kingdom,Glasgow,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4030255,Valentin,Harris,valentin.harris@example.com,Hartmann-Dicki,28/12/2021,Event Marketing,127,C+,Product Marketing Manager,Marketing,United States,Hartford,,Retail,,05/02/2021,,1.) PreMQL,TRUE
4030883,Lafayette,Weissnat,lafayette.weissnat@example.com,"Padberg, Kreiger and Pfannerstill",28/12/2021,Social Media Marketing,127,B,Demand Generation Manager,Marketing,United States,San Francisco,Facebook,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4031059,Robb,Halvorson,robb.halvorson@example.com,Gulgowski-Windler,31/12/2021,Social Media Marketing,127,B,Services Directors,Services,United States,Cleveland,Facebook,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4031149,Jessyca,Weimann,jessyca.weimann@example.com,Hudson-Wuckert,27/12/2021,Website,127,B,Marketing Manager,Marketing,Australia,Perth,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4031535,Jaylan,Kertzmann,jaylan.kertzmann@example.com,"Lubowitz, Mann and Reichert",29/11/2021,Website,127,B,Customer Service Representative,Services,United States,Minneapolis,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4031607,Marian,Herman,marian.herman@example.com,Schamberger and Sons,31/12/2021,Email Marketing,127,B+,CEO,Operations,Australia,Adelaide,,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4032587,Kiera,Homenick,kiera.homenick@example.com,"Price, Kub and Keebler",31/12/2021,Social Media Marketing,127,B+,CEO,Operations,United States,Philadelphia,Facebook,Agriculture,,05/02/2021,,1.) PreMQL,TRUE
4029981,Jerrell,Pfannerstill,jerrell.pfannerstill@example.com,Lang Ltd,23/12/2021,Email Marketing,126,B-,Event Marketing Coordinator,Marketing,United States,Phoenix,,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4030095,Lionel,Windler,lionel.windler@example.com,Davis-Streich,14/12/2021,Partner Collabs,126,C+,Demand Generation Manager,Marketing,Germany,Berlin,,Technology,,05/02/2021,,1.) PreMQL,TRUE
4030183,Dolly,Block,dolly.block@example.com,Wilkinson-Hills,07/12/2021,AdWords,126,B,Account Executive,Sales,Canada,Calgary,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4030471,Rylan,Ernser,rylan.ernser@example.com,Balistreri-Carroll,25/12/2021,Partner Collabs,126,C-,Marketing Director,Marketing,United States,Seattle,,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4030877,Ansel,Hackett,ansel.hackett@example.com,Beer Inc,19/12/2021,Social Media Marketing,126,B+,CEO,Operations,Germany,Berlin,Facebook,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4031687,Damian,Ziemann,damian.ziemann@example.com,"Lesch, Erdman and Lowe",01/01/2022,Event Marketing,126,C+,Sales Manager,Sales,Australia,Canberra,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4032075,Daphnee,Williamson,daphnee.williamson@example.com,"Corwin, Kub and Fritsch",26/12/2021,Product Launch - 2021,126,B,Content Marketing Manager,Marketing,New Zealand,Christchurch,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4032555,Thora,Hegmann,thora.hegmann@example.com,Lind Inc,14/12/2021,Email Marketing,126,C-,Business Development Representative,Sales,United States,Kansas City,,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4029807,Nettie,Simonis,nettie.simonis@example.com,O'Hara-Pfannerstill,31/12/2021,Referral Program,126,A,CFO,Finance,United States,Chicago,,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4031643,Evie,Thompson,evie.thompson@example.com,"Dach, Ryan and Braun",01/12/2021,Website,126,A,COO,Operations,United States,Louisville,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4029875,Patience,Morissette,patience.morissette@example.com,Williamson-Brakus,22/12/2021,AdWords,125,C+,Account Manager,Services,United Kingdom,Manchester,,Education,,05/02/2021,,1.) PreMQL,TRUE
4030863,Luis,Beatty,luis.beatty@example.com,"McCullough, Murray and Streich",20/12/2021,Social Media Marketing,125,C+,Sales Director,Sales,Canada,Hamilton,Facebook,Retail,,05/02/2021,,1.) PreMQL,TRUE
4030953,Eleanora,Ullrich,eleanora.ullrich@example.com,"Lang, Wolf and McGlynn",20/12/2021,AdWords,125,C+,Sales Representative,Sales,Germany,Berlin,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4031023,Myrtle,Leuschke,myrtle.leuschke@example.com,Kozey-Botsford,28/12/2021,Product Launch - 2021,125,C+,Account Manager,Services,United States,Jacksonville,,Retail,,05/02/2021,,1.) PreMQL,FALSE
4031083,Doris,Hand,doris.hand@example.com,Turcotte Ltd,24/11/2021,Website,125,C-,Sales Representative,Sales,United States,Oklahoma City,,Construction,,05/02/2021,,1.) PreMQL,FALSE
4031517,Julianne,Erdman,julianne.erdman@example.com,Hermiston PLC,20/12/2021,Website,125,B,Account Manager,Services,France,Paris,,Hospitality,,05/02/2021,,1.) PreMQL,FALSE
4031837,Mattie,Spinka,mattie.spinka@example.com,Ritchie-Hodkiewicz,22/12/2021,Email Marketing,125,C+,Marketing Director,Marketing,Australia,Perth,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4031983,Winston,Carter,winston.carter@example.com,Rohan Inc,23/12/2021,AdWords,125,B,Services Manager,Services,Canada,Ottawa,,Technology,,05/02/2021,,1.) PreMQL,TRUE
4032375,Blanca,Grady,blanca.grady@example.com,VonRueden-Schiller,31/12/2021,Partner Collabs,125,B-,VP of Marketing,Marketing,Austria,Vienna,,Construction,,05/02/2021,,1.) PreMQL,TRUE
4032511,Alfonso,Nienow,alfonso.nienow@example.com,"Shields, Nienow and Rau",31/12/2021,Social Media Marketing,125,B,Customer Service Representative,Services,Canada,Toronto,Facebook,Technology,,05/02/2021,,1.) PreMQL,TRUE
4032539,Ricardo,Kozey,ricardo.kozey@example.com,Douglas Inc,31/12/2021,Email Marketing,125,B,Sales Director,Sales,United States,Louisville,,Finance & Insurance,,05/02/2021,,1.) PreMQL,TRUE
4030051,Darrell,Schmeler,darrell.schmeler@example.com,Kohler Inc,13/12/2021,Email Marketing,125,A,Event Marketing Coordinator,Marketing,United States,Orlando,,Manufacturing,,05/02/2021,,1.) PreMQL,FALSE
4032177,Nora,Steuber,nora.steuber@example.com,Pfannerstill-Gibson,10/12/2021,Social Media Marketing,125,A,VP of Sales,Sales,United States,Seattle,linkedin,Education,,05/02/2021,,1.) PreMQL,FALSE
4030039,Annette,Russel,annette.russel@example.com,Koss LLC,13/12/2021,Partner Collabs,124,B+,Event Marketing Coordinator,Marketing,Japan,Kōbe,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4030661,Eve,Satterfield,eve.satterfield@example.com,Watsica LLC,05/12/2021,AdWords,124,C-,Demand Generation Manager,Marketing,United States,Hartford,,Construction,,05/02/2021,,1.) PreMQL,TRUE
4030901,Trinity,Boehm,trinity.boehm@example.com,Mosciski Ltd,01/01/2022,Website,124,C+,Content Marketing Manager,Marketing,United States,New York,,Transportation,,05/02/2021,,1.) PreMQL,FALSE
4031379,Dorcas,Wiegand,dorcas.wiegand@example.com,"Frami, O'Reilly and Adams",31/12/2021,Social Media Marketing,124,B,Account Executive,Sales,United States,Charlotte,Facebook,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4032189,Royal,Leannon,royal.leannon@example.com,Swaniawski Group,24/11/2021,AdWords,124,C+,Product Marketing Director,Marketing,Canada,Toronto,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4032193,Jedediah,McKenzie,jedediah.mckenzie@example.com,"Vandervort, VonRueden and Williamson",31/12/2021,Event Marketing,124,C+,Marketing Manager,Marketing,Canada,Hamilton,,Construction,,05/02/2021,,1.) PreMQL,TRUE
4030951,Jolie,Lesch,jolie.lesch@example.com,"Halvorson, Eichmann and Bednar",03/11/2021,Product Launch - 2021,123,C-,Sales Director,Sales,United Kingdom,Aberdeen,,Real Estate,,05/02/2021,,1.) PreMQL,FALSE
4031123,Desiree,Dickinson,desiree.dickinson@example.com,Price PLC,24/12/2021,Product Launch - 2021,123,C-,Product Marketing Manager,Marketing,Japan,Kōbe,,Construction,,05/02/2021,,1.) PreMQL,FALSE
4031767,Estefania,Harris,estefania.harris@example.com,Hayes Ltd,27/12/2021,Social Media Marketing,123,B,Demand Generation Manager,Marketing,Canada,Ottawa,Facebook,Technology,,05/02/2021,,1.) PreMQL,TRUE
4032441,Marcelina,Cronin,marcelina.cronin@example.com,"DuBuque, Pfeffer and Schmitt",28/12/2021,Email Marketing,123,B,Sales Director,Sales,France,Lyon,,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4029945,Izaiah,Turcotte,izaiah.turcotte@example.com,Champlin and Sons,21/12/2021,Product Launch - 2021,122,C-,Customer Service Representative,Services,United States,Pittsburgh,,Health Care,,05/02/2021,,1.) PreMQL,FALSE
4030739,Alvah,Herzog,alvah.herzog@example.com,Jakubowski-Kertzmann,01/01/2022,Website,122,C-,Sales Manager,Sales,United States,Minneapolis,,Agriculture,,05/02/2021,,1.) PreMQL,FALSE
4031471,Gillian,Robel,gillian.robel@example.com,Jast Group,31/12/2021,Website,122,C-,CTO,Engineering,Italy,Rome,,Health Care,,05/02/2021,,1.) PreMQL,FALSE
4030701,Myrtice,Barton,myrtice.barton@example.com,Kilback LLC,21/12/2021,Referral Program,122,A,VP of Sales,Sales,United States,Philadelphia,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4029867,Jensen,Wuckert,jensen.wuckert@example.com,Moore Inc,21/12/2021,Email Marketing,121,C+,Services Directors,Services,Japan,Kōbe,,Agriculture,,05/02/2021,,1.) PreMQL,TRUE
4030105,Dakota,Okuneva,dakota.okuneva@example.com,Watsica PLC,26/12/2021,Referral Program,121,B,Account Executive,Sales,United States,Detroit,,Education,,05/02/2021,,1.) PreMQL,TRUE
4030833,Lera,Kutch,lera.kutch@example.com,"Ruecker, Gutkowski and Paucek",31/12/2021,Website,121,B,Sales Engineer,Sales,United States,Memphis,,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4032091,Krista,Littel,krista.littel@example.com,Powlowski Inc,25/12/2021,Website,121,B,Sales Manager,Sales,Australia,Hobart,,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4031397,Arden,Green,arden.green@example.com,Corkery LLC,11/11/2021,Event Marketing,120,B+,VP of Marketing,Marketing,Canada,Edmonton,,Finance & Insurance,,05/02/2021,,1.) PreMQL,TRUE
4031431,Shane,Schaden,shane.schaden@example.com,"Nienow, Mante and Beier",01/01/2022,Social Media Marketing,120,C+,Content Marketing Manager,Marketing,Sweden,Stockholm,Facebook,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4032033,Karl,Reichel,karl.reichel@example.com,Schaefer-Walker,29/12/2021,AdWords,120,C+,Business Development Representative,Sales,United States,Hartford,,Education,,05/02/2021,,1.) PreMQL,TRUE
4032053,Stewart,McKenzie,stewart.mckenzie@example.com,Barton PLC,27/11/2021,Product Launch - 2021,120,C-,Product Marketing Director,Marketing,United States,Tampa,,Real Estate,,05/02/2021,,1.) PreMQL,FALSE
4032117,Rosanna,Blick,rosanna.blick@example.com,Wisozk Ltd,05/12/2021,Website,120,C+,Account Executive,Sales,United States,Los Angeles,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4032153,Bernita,Wisoky,bernita.wisoky@example.com,Kling-Goodwin,01/01/2022,Email Marketing,120,C+,Product Marketing Manager,Marketing,Canada,Halifax,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4032583,Justice,Shanahan,justice.shanahan@example.com,Olson-West,27/12/2021,Email Marketing,120,C+,CTO,Engineering,United States,New Orleans,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4032591,Bruce,Volkman,bruce.volkman@example.com,Kemmer Ltd,28/12/2021,Product Launch - 2021,120,B+,Event Marketing Coordinator,Marketing,Spain,Madrid,,Food Services,,05/02/2021,,1.) PreMQL,FALSE
4555733,,,ukelly@salesforce.com,,31/12/2021,Referral Program,120,,,,,,,,,05/02/2021,,1.) PreMQL,TRUE
4029583,Aimee,Casper,aimee.casper@example.com,Stokes-Rodriguez,31/12/2021,Website,119,C-,CIO,Engineering,Canada,Quebec City,,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4030299,Gilbert,Grady,gilbert.grady@example.com,"Windler, Anderson and Bahringer",26/12/2021,Referral Program,119,C-,Sales Representative,Sales,New Zealand,Wellington,,Agriculture,,05/02/2021,,1.) PreMQL,TRUE
4030349,Major,Conroy,major.conroy@example.com,Bailey LLC,22/12/2021,Email Marketing,119,C-,Sales Director,Sales,United States,Richmond,,Construction,,05/02/2021,,1.) PreMQL,TRUE
4030357,Alfonzo,Turner,alfonzo.turner@example.com,"Towne, Kris and Cummerata",29/11/2021,Email Marketing,119,B,Content Marketing Manager,Marketing,Japan,Yokohama,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4030437,Christian,Ratke,christian.ratke@example.com,"Mosciski, Wiegand and Walsh",01/01/2022,Product Launch - 2021,119,C+,Sales Director,Sales,Ireland,Dublin,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4030737,Jovany,McGlynn,jovany.mcglynn@example.com,Mann Group,16/12/2021,Email Marketing,119,C+,CTO,Engineering,United States,Philadelphia,,Agriculture,,05/02/2021,,1.) PreMQL,TRUE
4030789,Emelie,Kunde,emelie.kunde@example.com,Toy PLC,14/11/2021,Product Launch - 2021,119,C+,Customer Service Representative,Services,United States,Rochester,,Technology,,05/02/2021,,1.) PreMQL,FALSE
4030817,Zack,Schuster,zack.schuster@example.com,Bauch-Weimann,30/12/2021,AdWords,119,B,Demand Generation Manager,Marketing,New Zealand,Christchurch,,Finance & Insurance,,05/02/2021,,1.) PreMQL,TRUE
4031591,Antoinette,Stracke,antoinette.stracke@example.com,Wisoky Inc,14/12/2021,Website,119,C+,Customer Service Representative,Services,Canada,Quebec City,,Retail,,05/02/2021,,1.) PreMQL,TRUE
4032197,Adan,Huels,adan.huels@example.com,Bergstrom-Bode,11/11/2021,Social Media Marketing,119,C+,Content Marketing Manager,Marketing,United States,Chicago,Facebook,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4032263,Cletus,Bailey,cletus.bailey@example.com,Wintheiser-Schamberger,31/12/2021,AdWords,119,C+,Content Marketing Manager,Marketing,New Zealand,Wellington,,Education,,05/02/2021,,1.) PreMQL,TRUE
4032333,Franz,Gottlieb,franz.gottlieb@example.com,"Mohr, Harris and Hudson",23/12/2021,Event Marketing,119,C+,Account Manager,Services,United States,Cleveland,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4032471,Frankie,Roberts,frankie.roberts@example.com,"Boyle, Ankunding and Beer",31/12/2021,Product Launch - 2021,119,B+,Event Marketing Coordinator,Marketing,United States,Denver,,Health Care,,05/02/2021,,1.) PreMQL,FALSE
4029635,Garfield,Gleason,garfield.gleason@example.com,Watsica Group,31/12/2021,Email Marketing,119,A,CEO,Operations,United States,Las Vegas,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,FALSE
4031469,Deja,Kris,deja.kris@example.com,"Borer, Gibson and Waelchi",26/12/2021,Event Marketing,119,A,CFO,Finance,United States,Orlando,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4030805,Dorris,Auer,dorris.auer@example.com,"Braun, Brown and Rice",31/12/2021,Product Launch - 2021,119,A+,COO,Operations,Belgium,Brussels,,Education,,05/02/2021,,1.) PreMQL,TRUE
4030173,Jody,Williamson,jody.williamson@example.com,Lang LLC,27/12/2021,Event Marketing,118,C+,CTO,Engineering,United States,New Orleans,,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4031889,Leon,Bauch,leon.bauch@example.com,"Wiegand, Lakin and Fadel",31/12/2021,Product Launch - 2021,118,B,CIO,Engineering,Canada,Calgary,,Hospitality,,05/02/2021,,1.) PreMQL,FALSE
4030373,Mathew,Powlowski,mathew.powlowski@example.com,Brekke PLC,28/12/2021,Social Media Marketing,117,B+,VP of Sales,Sales,Ireland,Dublin,Facebook,Education,,05/02/2021,,1.) PreMQL,TRUE
4032419,Annabelle,Keebler,annabelle.keebler@example.com,"Johns, Welch and Simonis",01/01/2022,Product Launch - 2021,117,A,VP of Marketing,Marketing,Germany,Munich,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4029631,Rafael,Kuvalis,rafael.kuvalis@example.com,"Watsica, Bogisich and Maggio",31/12/2021,Email Marketing,116,C+,Demand Generation Manager,Marketing,Ireland,Cork,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4030195,Doyle,Ledner,doyle.ledner@example.com,"Rutherford, Kemmer and Stokes",07/12/2021,Referral Program,116,B+,VP of Engineering,Engineering,Australia,Adelaide,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4030401,Carlo,Steuber,carlo.steuber@example.com,"Kiehn, Greenfelder and Ondricka",24/12/2021,AdWords,116,B,Account Manager,Services,Italy,Rome,,Education,,05/02/2021,,1.) PreMQL,TRUE
4030423,Jackson,Boyle,jackson.boyle@example.com,Muller-Kuhic,05/12/2021,Partner Collabs,116,B,Business Development Representative,Sales,United States,Minneapolis,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4030457,Rosetta,Grady,rosetta.grady@example.com,"Goldner, Lynch and Corkery",05/12/2021,Social Media Marketing,116,C-,Demand Generation Manager,Marketing,United Kingdom,Glasgow,Facebook,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4030487,Ross,Feil,ross.feil@example.com,"Veum, Ankunding and Mertz",31/12/2021,AdWords,116,B+,VP of Marketing,Marketing,United Kingdom,London,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4030949,D'angelo,Ward,dangelo.ward@example.com,Grady-Heathcote,05/12/2021,Partner Collabs,116,B+,VP of Sales,Sales,Japan,Osaka,,Education,,05/02/2021,,1.) PreMQL,TRUE
4031621,Alisa,Harris,alisa.harris@example.com,Treutel Inc,24/11/2021,Product Launch - 2021,116,C+,Sales Engineer,Sales,United States,Rochester,,Manufacturing,,05/02/2021,,1.) PreMQL,FALSE
